DocId,Tweet,Processed,Score
315,So --  these two are pretty much selling America bullshit tonight... They're just trying to see who delivers it more eloquently.  #Debates,so these two are pretty much selling america bullshit tonight they're just trying to see who delivers it more eloquently #debates,34.503619
319,You know they just said something like --  bitch you're going down. #PresidentialDebate,you know they just said something like bitch you're going down #presidentialdebate,34.783992999999995
320,Good God Mitt Romney sounds so intelligent next to Obama.. Then again so would an orangutan #Romney2012 #PresidentialDebate,good god mitt romney sounds so intelligent next to obama then again so would an orangutan #romney2012 #presidentialdebate,10.879344
321,You know what will be real fucked up ? If Obama doesn't win even after we have all these #TeamObama supporters.. #TheStruggle,you know what will be real fucked up if obama doesn't win even after we have all these #teamobama supporters #thestruggle,15.300826
322,RT @ASAPLyons: Obama vs. Romney. 1 on 1 basketball game to 21 --  win by 2. For president... #letsdoit,obama vs romney on basketball game to win by for president #letsdoit,14.071762
325,@4RealForeal: Mitt Romney knows no one came up to him asking for help.... #lies #sobstories #debates right who is this woman lol smh,mitt romney knows no one came up to him asking for help #lies #sobstories #debates right who is this woman lol smh,26.17796
329,i dont BELIEVE anything that comes out of MITT ROMNEY mouth!,i dont believe anything that comes out of mitt romney mouth,9.50118
330,Mitt Romney's face can only be described as a shit eating grin #debate,mitt romney's face can only be described as a shit eating grin #debate,19.98096
331,Anyone else notice how Mitt Romney's resting face is a condescending smile? #PresidentialDebate,anyone else notice how mitt romney's resting face is a condescending smile #presidentialdebate,15.863672000000001
333,Watching the #PresidentialDebate it's my homework &&' I almost took my ass to sleep,watching the #presidentialdebate it's my homework i almost took my ass to sleep,13.123955
336,He looks like he believes his own damn lies . I can't . #Obama2012,he looks like he believes his own damn lies i can't #obama2012,24.150728
338,Obama: invest in education --  small businesses. Wind down wars and use that money to invest in infrastructure. #debates (via @arbiteronline ),obama invest in education small businesses wind down wars and use that money to invest in infrastructure #debates via,35.737272000000004
341,I see Romneys mouth moving but all i hear is bullshit #debates,i see romneys mouth moving but all i hear is bullshit #debates,18.298735
342,All I know is I don't want Mitt Romney to win,all i know is i don't want mitt romney to win,9.189513
343,Watching the presidential debate.. #TeamObama.. Romney about to say some stupid shit.. lol,watching the presidential debate #teamobama romney about to say some stupid shit lol,30.755334
345,Mitt Romney has that look on his face that you know you cant trust him,mitt romney has that look on his face that you know you cant trust him,11.840763
346,So was I not listening or did Romney essentially just repeat everything that Obama just did? #Debates,so was i not listening or did romney essentially just repeat everything that obama just did #debates,26.283025000000002
349,RT @BarackObama: RT if you agree: We need a President who has a plan to grow the economy for everyonefrom the middle outand that's Pre ...,if you agree we need a president who has a plan to grow the economy for everyonefrom the middle outand that's pre,23.906899
350,Obama in 2002: 'Rich' use accountants --  tax loop holes to keep people down: http://t.co/5hr0P0Xj via @youtube #tcot #sgp #gop #teaparty #sot,obama in rich use accountants tax loop holes to keep people down via #tcot #sgp #gop #teaparty #sot,22.913711
352,I think Romney meant to say he likes to FIRE people. #DenverDebate,i think romney meant to say he likes to fire people #denverdebate,14.995538
354,Yes We Can! 1-Energy independence --  2-more trade with free trade --  3-great schools --  4-Balance budget --  5-Freedom for small business #tcot,yes we can energy independence more trade with free trade great schools balance budget freedom for small business #tcot,44.257245
356,goddam it #romney don't pussyfoot with this asshole tear into him and his administration!,goddam it #romney don't pussyfoot with this asshole tear into him and his administration,1.736135
357,I like that there's a numbered list. Just fucking say what you want us to hear --  Romney. #PresidentialDebate,i like that there's a numbered list just fucking say what you want us to hear romney #presidentialdebate,38.314047
358,Mitt Romney just fired shots at China. Too bad CHINA DONT CARE. #POLITICS,mitt romney just fired shots at china too bad china dont care #politics,22.33203
360,All I hear out of Mitt Romney's mouth is RAH RAH RAH I'M A RICH WHITE MAN WITH NO CLUE.,all i hear out of mitt romney's mouth is rah rah rah i'm a rich white man with no clue,17.398662
361,#Mitt knows about small business? he knows how to gobble them up & soot them out --  send jobs overseas along with his money.,#mitt knows about small business he knows how to gobble them up soot them out send jobs overseas along with his money,30.657199
362,This Debate about to be on point hope Obama Wins Election dog Repeat another year of a Black President,this debate about to be on point hope obama wins election dog repeat another year of a black president,31.636426
367,@ChrisGDunn when Obama walked out I puked. I puked again after he opened his mouth. #RomneyRyan2012 #ObamasLastDay,when obama walked out i puked i puked again after he opened his mouth #romneyryan2012 #obamaslastday,5.370514
368,Romney: trying to be likable. Personal stories. Can u help us? Plan? 5 parts --  energy --  trade --  skills --  budget --  small bus. #presidentialdebate,romney trying to be likable personal stories can u help us plan parts energy trade skills budget small bus #presidentialdebate,40.70644
373,If Mitt Romney Wins --  They'll Be No More Food Stamps. -____-tttttttt,if mitt romney wins they'll be no more food stamps tttttttt,3.476819
374,#Obama: speech was good he was right but let see what the other guy has to say,#obama speech was good he was right but let see what the other guy has to say,18.547179
375,EVERYBODY KNOWS MY NIGGA OBAMA GONNA STAY PRESIDENT HE AINT GOING NOWHERES!!!!,everybody knows my nigga obama gonna stay president he aint going nowheres,23.700842
376,look at how MITT Romney was looking while obama was talking tho,look at how mitt romney was looking while obama was talking tho,9.116786
377,Let's be real --  we wasn't studden this political shit til they let a REAL NIGGA IN --  Nooow we just gotta keep him in (: #TeamObama,let's be real we wasn't studden this political shit til they let a real nigga in nooow we just gotta keep him in #teamobama,30.303187
378,#Romney pull-starts his magic underwear like an old lawnmower and gears up to spew some horse shit. #Debate,#romney pullstarts his magic underwear like an old lawnmower and gears up to spew some horse shit #debate,27.041880999999997
